date,pm2.5,pm10,OC,EC,NO3,SO42,NH4,meantemp,mintemp,maxtemp,meanhumi,dow,year,influenza,season,holiday,ma5meantemp,cityname,noacc,noacc_A,noacc_B,noacc_M,noacc_F,circ,circ_A,circ_B,circ_M,circ_F,resp,resp_A,resp_B,resp_M,resp_F
2011-02-07,64.45833333,129.8640094,,,,,,0.3,-2.8,4.2,63.6,2,2011,1,4,0,0.88,Seoul,462,316,146,241,221,123,68,55,68,55,232,189,43,120,112
2011-02-08,41.625,77.77210884,,,,,,2.9,-0.5,8.5,44.9,3,2011,1,4,0,1.16,Seoul,415,295,120,230,185,114,58,56,59,55,214,186,28,117,97
2011-02-09,22.79166667,52.70340909,,,,,,-1.2,-4.1,2.1,46.5,4,2011,1,4,0,0.68,Seoul,466,323,143,250,216,130,66,64,71,59,241,199,42,129,112
2011-02-10,24.33333333,58.6375,10.86161712,1.81023076,5.286541169,3.105572068,2.801156478,-2.1,-5.6,2.7,35,5,2011,1,4,0,0.04,Seoul,515,355,160,286,229,140,64,76,79,61,275,237,38,157,118
2011-02-11,29.83333333,66.67877412,,,,,,-2.9,-6.2,1.8,42,6,2011,1,4,0,-0.6,Seoul,500,370,130,288,212,136,78,58,79,57,267,237,30,156,111
2011-02-12,21.79166667,49.45,,,,,,-5.9,-9.2,-1.8,43,7,2011,1,4,0,-1.84,Seoul,564,438,126,311,253,117,56,61,67,50,334,308,26,181,153
2011-02-13,24.41666667,52.98855835,10.99257195,1.556395926,6.202601635,3.733434217,3.218228909,-4.8,-9,-0.2,39.5,1,2011,1,4,0,-3.38,Seoul,473,354,119,249,224,123,68,55,64,59,256,227,29,135,121
2011-02-14,30.45833333,60.84222738,,,,,,-3.4,-6.7,-0.2,46.5,2,2011,1,4,0,-3.82,Seoul,437,304,133,240,197,137,73,64,71,66,200,166,34,113,87
2011-02-15,38.91666667,78.08285386,,,,,,-1.8,-5.5,2.9,52.1,3,2011,0,4,0,-3.76,Seoul,441,303,138,234,207,126,60,66,70,56,215,179,36,112,103
2011-02-16,36.375,69.64497717,13.03826337,2.292463436,13.98674275,5.926105251,5.842123465,-0.6,-5,4.3,55.5,4,2011,0,4,0,-3.3,Seoul,435,304,131,230,205,130,64,66,64,66,219,188,31,116,103
2011-02-17,39.25,74.93210587,,,,,,0.9,-2,4.7,62,5,2011,0,4,0,-1.94,Seoul,439,311,128,243,196,139,74,65,86,53,219,191,28,111,108
2011-02-18,52.16666667,94.84731935,,,,,,1.6,-3,7.3,51.5,6,2011,0,4,0,-0.66,Seoul,546,375,171,294,252,129,54,75,69,60,302,263,39,169,133
2011-02-19,50.625,89.56869369,14.61385912,2.252815425,14.76595484,10.69061867,7.74264792,1.4,-2.6,7,50.8,7,2011,0,4,0,0.3,Seoul,592,437,155,322,270,140,65,75,70,70,335,303,32,191,144
2011-02-20,32,61.41515837,,,,,,5.3,-2.1,12.8,43.9,1,2011,0,4,0,1.72,Seoul,560,417,143,337,223,140,76,64,83,57,292,254,38,178,114
2011-02-21,23.25,46.98273878,,,,,,6.2,1.4,12.3,43.5,2,2011,0,4,0,3.08,Seoul,467,311,156,269,198,140,64,76,72,68,223,189,34,129,94
2011-02-22,39.25,74.35443038,,,,,,6.2,0.7,13,48.1,3,2011,0,4,0,4.14,Seoul,415,303,112,220,195,95,47,48,63,32,221,192,29,109,112
2011-02-23,53.08333333,93.00346821,,,,,,5.6,0.6,12,52.1,4,2011,0,4,0,4.94,Seoul,390,288,102,216,174,121,65,56,70,51,180,163,17,97,83
2011-02-24,32.25,60.3852459,10.40072848,1.954524581,15.09699763,7.808741796,6.032677,6.1,2.8,10.5,57.4,5,2011,0,4,0,5.88,Seoul,456,313,143,257,199,119,50,69,68,51,230,194,36,121,109
2011-02-25,21.66666667,50.45833333,,,,,,2,-0.8,6.3,42.9,6,2011,0,4,0,5.22,Seoul,542,400,142,320,222,155,83,72,87,68,287,258,29,179,108
2011-02-26,22.125,49.67986425,,,,,,6.2,-0.4,13.2,36.1,7,2011,0,4,0,5.22,Seoul,595,438,157,319,276,132,57,75,79,53,353,314,39,182,171
2011-02-27,17.75,29.1408284,,,,,,4.2,1.8,7.4,84.8,1,2011,0,4,0,4.82,Seoul,515,382,133,291,224,126,50,76,75,51,300,271,29,164,136
2011-02-28,7.142857143,13.4532872,,,,,,2.8,1,4.8,73.8,2,2011,0,4,0,4.26,Seoul,578,425,153,313,265,138,75,63,74,64,326,289,37,179,147
2011-03-01,19.04166667,32.64261556,6.466356221,0.8948854,7.070758107,5.464609719,2.627324171,0.5,-2.7,3.7,74.5,3,2011,0,1,1,3.14,Seoul,587,424,163,314,273,145,73,72,72,73,319,281,38,177,142
2011-03-02,13.08333333,29.71234428,,,,,,-2.1,-4.2,1.6,40.5,4,2011,0,1,0,2.32,Seoul,448,295,153,242,206,144,71,73,74,70,194,162,32,109,85
2011-03-03,14.875,32.23226545,,,,,,-2.1,-5.5,2.5,42.6,5,2011,0,1,0,0.66,Seoul,483,326,157,270,213,143,68,75,75,68,235,194,41,139,96
2011-03-04,22.04166667,45.06141367,7.860084477,1.36637143,7.753076207,4.434132975,4.177851308,0.1,-4.5,6,50.6,6,2011,0,1,0,-0.16,Seoul,510,360,150,303,207,136,74,62,69,67,279,230,49,179,100
2011-03-05,24.45833333,51.32571429,,,,,,2.1,-1.8,6.8,68.5,7,2011,0,1,0,-0.3,Seoul,569,444,125,344,225,109,57,52,78,31,346,320,26,208,138
2011-03-06,33.45833333,62.73432155,,,,,,3.4,1.2,7.4,68.8,1,2011,0,1,0,0.28,Seoul,490,382,108,272,218,115,66,49,65,50,280,258,22,145,135
2011-03-07,25.25,54.96292005,,,,,,1.6,-1.2,5.8,45.1,2,2011,0,1,0,1.02,Seoul,474,316,158,248,226,136,69,67,62,74,238,196,42,128,110
2011-03-08,16.41666667,43.96348645,,,,,,1.6,-2.3,6.2,44.8,3,2011,0,1,0,1.76,Seoul,449,300,149,271,178,132,64,68,81,51,198,167,31,115,83
2011-03-09,14.625,43.39857651,4.857347564,0.833920755,6.382788088,3.227009531,1.310941122,0.2,-2.4,4.4,40.8,4,2011,0,1,0,1.78,Seoul,443,312,131,239,204,118,60,58,66,52,236,204,32,123,113
2011-03-10,21.75,50.01388889,,,,,,1.4,-3.4,4.9,52.4,5,2011,0,1,0,1.64,Seoul,509,360,149,290,219,135,69,66,81,54,261,226,35,153,108
2011-03-11,24.70833333,58.73532796,,,,,,4.6,-0.3,9.8,46,6,2011,0,1,0,1.88,Seoul,535,381,154,287,248,132,62,70,66,66,302,267,35,164,138
2011-03-12,36.33333333,77.8438914,,,,,,7.8,1.9,13.4,46.5,7,2011,0,1,0,3.12,Seoul,633,502,131,361,272,146,80,66,82,64,367,339,28,220,147
2011-03-13,32.04166667,59.47522523,,,,,,10.7,8.5,16.2,65.5,1,2011,0,1,0,4.94,Seoul,588,425,163,334,254,148,75,73,81,67,317,280,37,181,136
2011-03-14,33.91666667,77.03207331,,,,,,6.7,4.4,10.3,72.8,2,2011,0,1,0,6.24,Seoul,457,307,150,251,206,138,68,70,73,65,212,180,32,122,90
2011-03-15,17.54166667,65.43313609,,,,,,1.5,-2.3,5.7,40,3,2011,0,1,0,6.26,Seoul,484,348,136,269,215,135,74,61,72,63,244,210,34,139,105
2011-03-16,12.375,36.07995365,3.914350486,0.596372279,4.024772161,2.963872523,1.089344253,-0.4,-3.1,3.2,34.4,4,2011,0,1,0,5.26,Seoul,445,318,127,247,198,123,61,62,70,53,233,196,37,123,110
2011-03-17,16.58333333,37.48027842,,,,,,0.8,-3.5,6.1,39.6,5,2011,0,1,0,3.86,Seoul,508,376,132,279,229,128,74,54,65,63,259,230,29,151,108
2011-03-18,18.83333333,44.87906977,,,,,,5.7,-1.5,12.5,38.3,6,2011,0,1,0,2.86,Seoul,588,440,148,317,271,145,89,56,80,65,321,285,36,168,153
2011-03-19,46.375,272.5420023,6.997843096,1.05374514,9.75899644,6.751233111,2.80041707,8.8,5.5,13.7,48.1,7,2011,0,1,0,3.28,Seoul,635,487,148,350,285,138,73,65,83,55,378,345,33,201,177
2011-03-20,28.83333333,175.9632184,,,,,,6.9,2.9,11.4,65.6,1,2011,0,1,0,4.36,Seoul,564,433,131,315,249,106,55,51,58,48,336,296,40,188,148
2011-03-21,28.04166667,139.6849315,,,,,,8,3.8,13,43.4,2,2011,0,1,0,6.04,Seoul,487,331,156,258,229,135,69,66,78,57,228,189,39,119,109
2011-03-22,14.16666667,42.69519343,,,,,,1.8,-1,6.1,25.1,3,2011,0,1,0,6.24,Seoul,437,322,115,238,199,120,70,50,67,53,221,191,30,119,102
2011-03-23,17.79166667,46.93402778,5.844997031,0.967618933,3.991704121,3.351084021,1.746095491,2.2,-2.2,7.3,39.9,4,2011,0,1,0,5.54,Seoul,509,365,144,280,229,126,72,54,68,58,264,228,36,145,119
2011-03-24,23.375,55.57260921,,,,,,2.9,0.1,8,63.4,5,2011,0,1,0,4.36,Seoul,470,343,127,243,227,125,62,63,60,65,246,218,28,132,114
2011-03-25,17.5,48.79282407,,,,,,2.2,-0.8,6.5,43.9,6,2011,0,1,0,3.42,Seoul,562,417,145,313,249,152,73,79,85,67,306,281,25,174,132
2011-03-26,22,47.16114286,,,,,,3.6,-0.6,8.6,41.9,7,2011,0,1,0,2.54,Seoul,603,473,130,346,257,121,60,61,66,55,368,331,37,212,156
2011-03-27,21.25,44.52154195,6.908944385,1.157237678,9.152902869,4.64113626,3.840469678,5.1,0.9,9.7,54.3,1,2011,0,1,0,3.2,Seoul,548,426,122,295,253,105,50,55,44,61,320,298,22,187,133
2011-03-28,28.91666667,55.00344828,,,,,,5.2,3.1,8.4,68.1,2,2011,0,1,0,3.8,Seoul,482,325,157,253,229,150,68,82,81,69,233,204,29,118,115
2011-03-29,36.75,67.10046189,,,,,,4.8,1.7,9.1,63,3,2011,0,1,0,4.18,Seoul,493,351,142,272,221,139,72,67,74,65,249,218,31,139,110
2011-03-30,44.625,90.5250291,12.00517429,1.676483031,28.95133962,11.26153945,7.706770349,7.3,2.3,13.6,61.5,4,2011,0,1,0,5.2,Seoul,519,369,150,279,240,148,67,81,77,71,258,218,40,139,119
2011-03-31,68.20833333,134.4292509,,,,,,9.2,3.3,16.8,54.6,5,2011,0,1,0,6.32,Seoul,495,352,143,261,234,125,56,69,70,55,261,232,29,141,120
2011-04-01,48.25,93.26733781,,,,,,9.1,4.3,14.9,47,6,2011,0,1,0,7.12,Seoul,665,486,179,393,272,162,92,70,98,64,340,293,47,199,141
2011-04-02,51.25,99.67060086,,,,,,8.9,5.3,12.8,51.6,7,2011,0,1,0,7.86,Seoul,629,483,146,339,290,135,77,58,78,57,354,314,40,185,169
2011-04-03,45.625,90.51140065,,,,,,9.6,4.9,15.5,50.9,1,2011,0,1,0,8.82,Seoul,594,451,143,326,268,118,55,63,74,44,371,334,37,195,176
2011-04-04,32.58333333,77.59223301,,,,,,10.1,4.5,16.7,40.4,2,2011,0,1,0,9.38,Seoul,519,353,166,288,231,143,71,72,86,57,251,217,34,137,114
2011-04-05,29.04166667,65.45394737,,,,,,10.7,5.1,17.1,28.5,3,2011,0,1,0,9.68,Seoul,486,334,152,274,212,130,66,64,68,62,247,206,41,143,104
2011-04-06,27.54166667,62.72648649,,,,,,10.6,5.2,16.6,31.1,4,2011,0,1,0,9.98,Seoul,508,375,133,278,230,136,68,68,70,66,263,236,27,150,113
2011-04-07,13.625,23.91214751,,,,,,9.6,8.5,10.7,89.3,5,2011,0,1,0,10.12,Seoul,540,421,119,299,241,133,77,56,78,55,297,266,31,168,129
2011-04-08,21.33333333,48.55172414,,,,,,11.4,7.4,17.3,55.9,6,2011,0,1,0,10.48,Seoul,616,466,150,343,273,136,68,68,78,58,363,323,40,196,167
2011-04-09,36.25,76.98815931,,,,,,9.9,6.8,15,54,7,2011,0,1,0,10.44,Seoul,759,598,161,428,331,135,61,74,84,51,466,430,36,259,207
2011-04-10,44.70833333,98.98049837,,,,,,10.8,8.2,14.5,55.4,1,2011,0,1,0,10.46,Seoul,635,472,163,332,303,128,49,79,60,68,387,348,39,206,181
2011-04-11,24.33333333,73.5279299,,,,,,10.4,6,15.4,32.6,2,2011,0,1,0,10.42,Seoul,536,371,165,303,233,143,69,74,89,54,279,234,45,144,135
2011-04-12,21.625,64.37541164,,,,,,10.2,4.9,15.5,38.1,3,2011,0,1,0,10.54,Seoul,499,354,145,260,239,126,54,72,66,60,261,235,26,136,125
2011-04-13,32.875,78.42150538,8.866383644,1.498711623,14.83096367,7.406538678,5.976383645,11.3,5.7,17.4,44.1,4,2011,0,1,0,10.52,Seoul,505,392,113,283,222,132,80,52,79,53,284,257,27,158,126
2011-04-14,33.75,74.76502146,,,,,,12.4,6.6,18.8,44.4,5,2011,0,1,0,11.02,Seoul,568,402,166,318,250,151,71,80,77,74,290,256,34,162,128
2011-04-15,29.08333333,61.55939525,,,,,,12.2,9.4,19,77.1,6,2011,0,1,0,11.3,Seoul,589,432,157,327,262,132,54,78,61,71,336,301,35,196,140
2011-04-16,17.08333333,74.45503212,6.604137159,1.122049333,2.534893542,3.051013262,0.70562199,12.1,5.9,18.4,26.3,7,2011,0,1,0,11.64,Seoul,706,559,147,389,317,117,53,64,56,61,444,409,35,250,194
2011-04-17,22.625,70.2539185,,,,,,12,8,18.4,49.8,1,2011,0,1,0,12,Seoul,651,526,125,351,300,123,60,63,72,51,402,378,24,207,195
2011-04-18,15,32.32773109,,,,,,6.7,5.8,10.7,70.1,2,2011,0,1,0,11.08,Seoul,546,389,157,300,246,137,70,67,68,69,280,239,41,161,119
2011-04-19,20.25,43.34876211,7.510379521,1.072483278,5.487903009,4.232605547,2.035191245,10.8,6.6,16.2,41.6,3,2011,0,1,0,10.76,Seoul,533,396,137,318,215,125,62,63,73,52,294,263,31,179,115
2011-04-20,34.875,78.00530786,,,,,,11.2,6.3,16.8,49.3,4,2011,0,1,0,10.56,Seoul,539,390,149,306,233,147,76,71,96,51,303,267,36,165,138
2011-04-21,25.875,61.05944798,,,,,,13.5,8,18,32.4,5,2011,0,1,0,10.84,Seoul,539,405,134,295,244,129,61,68,80,49,310,279,31,164,146
2011-04-22,15.17391304,27.89810924,,,,,,8.9,7.4,14.5,83.9,6,2011,0,1,0,10.22,Seoul,615,475,140,358,257,134,69,65,72,62,364,328,36,212,152
2011-04-23,17.91666667,40.12565998,,,,,,9.7,6.1,14.2,59.6,7,2011,0,1,0,10.82,Seoul,662,523,139,385,277,115,55,60,72,43,422,387,35,240,182
2011-04-24,25.58333333,47.96852046,,,,,,9.7,6.1,13.9,58.5,1,2011,0,1,0,10.6,Seoul,629,479,150,310,319,127,63,64,57,70,387,347,40,200,187
2011-04-25,28.29166667,52.76445396,,,,,,11.3,7.2,15.7,61,2,2011,0,1,0,10.62,Seoul,551,408,143,297,254,134,74,60,78,56,285,252,33,155,130
2011-04-26,13.79166667,25.75684556,,,,,,10.5,9.1,11.4,82,3,2011,0,1,0,10.02,Seoul,559,416,143,323,236,127,62,65,69,58,309,281,28,186,123
2011-04-27,16.04347826,29.70033296,,,,,,11.4,8.7,14.2,74.3,4,2011,0,1,0,10.52,Seoul,530,414,116,303,227,115,59,56,61,54,315,283,32,185,130
2011-04-28,11,25.60864865,3.524122781,0.589905439,3.344985728,3.010487156,0.795142341,10.4,7.3,15.3,57,5,2011,0,1,0,10.66,Seoul,578,441,137,337,241,117,60,57,79,38,322,292,30,180,142
2011-04-29,20.54166667,51.24395604,,,,,,13.2,7.3,18.4,47.4,6,2011,0,1,0,11.36,Seoul,643,488,155,361,282,142,63,79,81,61,393,359,34,210,183
2011-04-30,25.95652174,43.69517544,,,,,,13,10.6,14.6,93.6,7,2011,0,1,0,11.7,Seoul,743,605,138,410,333,113,61,52,65,48,488,453,35,264,224
2011-05-01,39.95833333,177.2857143,,,,,,12.5,9.9,15.7,74.9,1,2011,0,1,0,12.1,Seoul,867,694,173,503,364,144,70,74,81,63,587,531,56,335,252
2011-05-02,47,273.5642933,6.723206232,1.562922501,,,,14.2,8.5,20.7,57.6,2,2011,0,1,0,12.66,Seoul,688,507,181,385,303,154,74,80,74,80,409,357,52,232,177
2011-05-03,39.29166667,214.0431965,,,,,,15.3,11.9,20.6,44.1,3,2011,0,1,0,13.64,Seoul,622,497,125,331,291,122,69,53,63,59,374,343,31,197,177
2011-05-04,24.875,68.92190889,,,,,,15.9,10.6,21.8,41.5,4,2011,0,1,0,14.18,Seoul,793,643,150,432,361,118,71,47,69,49,543,492,51,293,250
2011-05-05,25.45833333,67.34935897,,,,,,17.5,12.7,23.7,35.9,5,2011,0,1,1,15.08,Seoul,817,656,161,439,378,146,70,76,86,60,544,496,48,293,251
2011-05-06,25.29166667,61.27173913,,,,,,15.4,13.2,17.9,63.3,6,2011,0,1,0,15.66,Seoul,744,594,150,420,324,117,63,54,71,46,496,449,47,279,217
2011-05-07,26.5,53.66381156,,,,,,14.5,11.5,21.8,80.6,7,2011,0,1,0,15.72,Seoul,789,678,111,426,363,99,57,42,57,42,568,534,34,309,259
2011-05-08,35.95833333,69.82743837,8.75238002,1.347409063,,,,17.3,10.3,24.1,56.1,1,2011,0,1,0,16.12,Seoul,816,656,160,439,377,118,49,69,74,44,571,522,49,301,270
2011-05-09,26.56521739,48.38810811,,,,,,17.6,14.6,22,78.8,2,2011,0,1,0,16.46,Seoul,749,587,162,435,314,132,71,61,75,57,472,426,46,274,198
2011-05-10,13.375,27.02903226,,,,,,16.5,14.5,18.5,89.3,3,2011,0,1,1,16.26,Seoul,760,612,148,432,328,125,63,62,76,49,508,468,40,289,219
2011-05-11,5.476190476,13.70810811,,,,,,17.2,14.4,21.1,74.6,4,2011,0,1,0,16.62,Seoul,585,452,133,325,260,108,56,52,68,40,339,310,29,186,153
2011-05-12,18,90.40108108,,,,,,15.7,11.5,20.2,64,5,2011,0,1,0,16.86,Seoul,695,553,142,363,332,150,74,76,78,72,426,399,27,215,211
2011-05-13,20.66666667,103.3937768,5.829364371,1.264552195,4.408173639,3.496873888,0.882021044,14.6,10.3,20.6,56.5,6,2011,0,1,0,16.32,Seoul,685,532,153,388,297,148,77,71,90,58,420,382,38,235,185
2011-05-14,21.79166667,85.75133976,,,,,,17.2,12.1,22.9,39.8,7,2011,0,1,0,16.24,Seoul,934,779,155,508,426,123,57,66,60,63,659,616,43,368,291
2011-05-15,38.29166667,96.76691729,,,,,,17.2,13,22.9,50,1,2011,0,1,0,16.38,Seoul,812,663,149,435,377,129,71,58,72,57,533,492,41,279,254
2011-05-16,31.625,76.67207792,,,,,,16.4,10.9,22.2,48.4,2,2011,0,1,0,16.22,Seoul,683,514,169,377,306,144,62,82,79,65,408,362,46,219,189
2011-05-17,17.875,47.85574837,6.163152911,1.627524996,4.863822995,4.412074729,1.234778593,17.5,11.6,22.8,35.4,3,2011,0,1,0,16.58,Seoul,619,453,166,354,265,116,60,56,66,50,372,326,46,208,164
2011-05-18,24.20833333,56.04444444,,,,,,20.5,13.8,25.4,40.9,4,2011,0,1,0,17.76,Seoul,589,447,142,318,271,123,63,60,67,56,322,291,31,175,147
2011-05-19,21.375,46.38074398,,,,,,20.7,18.8,23.6,60.4,5,2011,0,1,0,18.46,Seoul,607,485,122,308,299,123,76,47,64,59,367,331,36,178,189
2011-05-20,14.31818182,25.68171806,3.130129311,0.960785391,4.666990398,5.406399872,,17.5,15.6,20.5,89.8,6,2011,0,1,0,18.52,Seoul,691,533,158,390,301,115,57,58,71,44,438,391,47,235,203
2011-05-21,17.16666667,34.75690608,,,,,,14.5,12.6,17.7,85.1,7,2011,0,1,0,18.14,Seoul,844,676,168,483,361,143,70,73,84,59,545,498,47,299,246
2011-05-22,13.20833333,32.33333333,,,,,,17.3,10.7,23.3,57.8,1,2011,0,1,0,18.1,Seoul,752,613,139,420,332,125,65,60,81,44,504,466,38,269,235
2011-05-23,19.66666667,57.15212528,7.117718747,2.10628129,4.021651606,2.619466563,,19.5,15.3,25.9,45.3,2,2011,0,1,0,17.9,Seoul,632,490,142,351,281,110,63,47,65,45,392,342,50,216,176
2011-05-24,32.70833333,79.23268398,,,,,,21.5,14.1,28,39.5,3,2011,0,1,0,18.06,Seoul,644,504,140,382,262,120,65,55,78,42,396,365,31,230,166
2011-05-25,44.625,90.47339246,,,,,,22.7,16.7,28.2,41.4,4,2011,0,1,0,19.1,Seoul,632,495,137,350,282,131,67,64,71,60,374,340,34,208,166
2011-05-26,25.04166667,52.24972253,10.14898169,2.48009637,4.695551505,6.010148283,,20.7,17.9,24,47.9,5,2011,0,1,0,20.34,Seoul,653,515,138,359,294,132,70,62,67,65,405,374,31,221,184
2011-05-27,20.5,40.68137783,,,,,,20.1,15.6,24.5,53.5,6,2011,0,1,0,20.9,Seoul,768,626,142,396,372,137,68,69,79,58,489,451,38,238,251
2011-05-28,29.20833333,58.94565217,,,,,,22.4,15.7,28.9,48,7,2011,0,1,0,21.48,Seoul,906,758,148,493,413,125,73,52,67,58,660,605,55,361,299
2011-05-29,28.875,57.24100327,8.704817062,1.696317504,2.870511436,10.47879657,,24.4,18.4,31.2,40.4,1,2011,0,1,0,22.06,Seoul,774,626,148,436,338,121,60,61,71,50,508,477,31,281,227
2011-05-30,38.41666667,74.45171674,,,,,,22.7,18.6,28.1,41.6,2,2011,0,1,0,22.06,Seoul,550,424,126,313,237,126,68,58,68,58,322,294,28,180,142
2011-05-31,28.25,51.98170075,,,,,,18.7,15.4,23.7,66.5,3,2011,0,1,0,21.66,Seoul,558,414,144,317,241,124,62,62,76,48,308,280,28,169,139
2011-06-01,25.33333333,43.32324324,7.357572104,1.473542889,6.963488974,9.909675694,,18,14.7,21.6,76.9,4,2011,0,2,0,21.24,Seoul,708,516,192,382,326,153,72,81,85,68,390,346,44,205,185
2011-06-02,55.66666667,103.3473451,,,,,,19,15.1,24.7,73.6,5,2011,0,2,0,20.56,Seoul,618,474,144,346,272,117,61,56,63,54,382,346,36,215,167
2011-06-03,42.16666667,77.62351672,,,,,,19,14.4,24.8,67,6,2011,0,2,0,19.48,Seoul,881,710,171,496,385,136,63,73,82,54,566,530,36,310,256
2011-06-04,30.08333333,52.51753454,5.952307197,1.094562954,5.26640674,14.45808559,,18.7,15.8,24.6,76.8,7,2011,0,2,0,18.68,Seoul,977,850,127,563,414,130,72,58,78,52,699,669,30,407,292
2011-06-05,30.66666667,58.87278415,,,,,,20.4,16.1,27.1,62.6,1,2011,0,2,0,19.02,Seoul,1065,893,172,590,475,165,83,82,87,78,752,706,46,424,328
2011-06-06,21.58333333,48.00729927,,,,,,20.9,15.3,26.9,50.5,2,2011,0,2,1,19.6,Seoul,836,671,165,436,400,131,67,64,61,70,555,505,50,301,254
2011-06-07,23.5,53.24397906,7.647580088,1.963012402,5.857032409,6.950080448,,20.9,15.9,26.6,45.8,3,2011,0,2,0,19.98,Seoul,573,445,128,337,236,128,67,61,70,58,328,305,23,196,132
2011-06-08,31.58333333,55.48898216,,,,,,22,18.2,27.5,55.8,4,2011,0,2,0,20.58,Seoul,619,475,144,332,287,138,78,60,74,64,341,306,35,182,159
2011-06-09,29.45833333,48.00423729,,,,,,19.4,17.5,22,76.5,5,2011,0,2,0,20.72,Seoul,585,447,138,319,266,134,73,61,77,57,343,313,30,181,162
2011-06-10,38.33333333,69.67099567,11.23027652,2.531525568,15.29355415,12.64085079,,21.4,17.8,24.3,71.4,6,2011,0,2,0,20.92,Seoul,706,537,169,378,328,154,79,75,76,78,413,377,36,228,185
2011-06-11,30.41666667,53.74676724,,,,,,24,20.6,29.2,45.8,7,2011,0,2,0,21.54,Seoul,860,717,143,488,372,121,68,53,72,49,577,536,41,313,264
2011-06-12,35.66666667,56.70378378,,,,,,23.4,19,30.2,49.5,1,2011,0,2,0,22.04,Seoul,798,646,152,437,361,124,58,66,59,65,518,472,46,304,214
2011-06-13,27.25,46.38412017,6.631877396,1.168874676,7.712891547,11.20730364,,21,16.6,26.9,69.9,2,2011,0,2,0,21.84,Seoul,613,463,150,331,282,126,65,61,72,54,346,307,39,186,160
2011-06-14,28.29166667,50.69882101,,,,,,22.8,16.8,29.5,57.6,3,2011,0,2,0,22.52,Seoul,556,421,135,305,251,125,64,61,75,50,310,282,28,165,145
2011-06-15,34.58333333,61.01263158,,,,,,25.2,19.1,31.9,50.8,4,2011,0,2,0,23.28,Seoul,585,447,138,334,251,122,61,61,66,56,311,280,31,184,127
2011-06-16,22.5,42.09623431,,,,,,26.5,20.3,32,43.3,5,2011,0,2,0,23.78,Seoul,632,514,118,372,260,115,67,48,63,52,384,355,29,233,151
2011-06-17,21.08333333,39.66985138,,,,,,24.9,22.1,31.3,43,6,2011,0,2,0,24.08,Seoul,685,520,165,381,304,131,62,69,82,49,424,376,48,232,192
2011-06-18,32.5,58.95,,,,,,24.5,20.8,28.9,52.5,7,2011,0,2,0,24.78,Seoul,877,724,153,491,386,127,56,71,72,55,600,564,36,337,263
2011-06-19,32.125,52.32116788,,,,,,26.6,20.7,32.9,50.4,1,2011,0,2,0,25.54,Seoul,726,609,117,399,327,115,67,48,59,56,488,455,33,264,224
2011-06-20,35.79166667,65.53319058,,,,,,26.6,22.7,32,52.5,2,2011,0,2,0,25.82,Seoul,583,430,153,332,251,134,77,57,84,50,317,282,35,173,144
2011-06-21,28.91666667,46.96092925,,,,,,24.1,19.4,29.6,59.9,3,2011,0,2,0,25.34,Seoul,590,435,155,332,258,131,65,66,78,53,326,299,27,181,145
2011-06-22,22.56521739,36.49315068,,,,,,22.7,20.9,24.9,83.6,4,2011,0,2,0,24.9,Seoul,480,380,100,283,197,113,63,50,70,43,278,252,26,154,124
2011-06-23,12.95833333,22.90635091,,,,,,22,21.2,23.3,92.3,5,2011,0,2,0,24.4,Seoul,507,396,111,289,218,113,78,35,65,48,259,233,26,152,107
2011-06-24,9.590909091,16.86830835,,,,,,19.7,18.6,21.6,88.9,6,2011,0,2,0,23.02,Seoul,554,429,125,315,239,122,65,57,82,40,321,297,24,173,148
2011-06-25,3.347826087,7.992685475,,,,,,18.3,17.5,20,84.9,7,2011,0,2,0,21.36,Seoul,702,568,134,369,333,105,55,50,54,51,467,438,29,246,221
2011-06-26,3.6875,7.030655391,,,,,,19.2,17.2,21.6,82.1,1,2011,0,2,0,20.38,Seoul,626,518,108,349,277,121,62,59,67,54,405,386,19,228,177
2011-06-27,17.20833333,27.41033755,,,,,,19.2,18.3,20.5,85.9,2,2011,0,2,0,19.68,Seoul,523,389,134,294,229,128,68,60,69,59,257,229,28,146,111
2011-06-28,45.95833333,71.60335782,,,,,,24.1,18.2,29.7,67.3,3,2011,0,2,0,20.1,Seoul,527,384,143,288,239,149,78,71,91,58,268,238,30,140,128
2011-06-29,11.71428571,19.03544576,,,,,,21,19.7,23.3,92.3,4,2011,0,2,0,20.36,Seoul,458,341,117,249,209,118,65,53,65,53,228,211,17,129,99
2011-06-30,9.217391304,17.29741379,,,,,,23.8,21,27.9,87.4,5,2011,0,2,0,21.46,Seoul,465,358,107,274,191,105,58,47,55,50,246,225,21,148,98
2011-07-01,20.33333333,34.71797632,,,,,,25.1,22.2,28.6,78.9,6,2011,0,2,0,22.64,Seoul,665,479,186,371,294,158,85,73,86,72,341,300,41,190,151
2011-07-02,40.20833333,68.93861607,,,,,,24.7,22.7,26.8,82.3,7,2011,0,2,0,23.74,Seoul,732,584,148,419,313,134,61,73,84,50,446,419,27,255,191
2011-07-03,26.45454545,28.76432432,,,,,,22.6,20.7,24.8,92.1,1,2011,0,2,0,23.44,Seoul,593,468,125,362,231,114,59,55,67,47,345,318,27,217,128
2011-07-04,25.90909091,45.46645022,,,,,,22.5,18.9,28,76.8,2,2011,0,2,0,23.74,Seoul,520,394,126,279,241,126,76,50,74,52,258,228,30,136,122
